Positionsnummer;Kurztext;Langtext;Einheit;Preis;Kategorie
05.07.0120;Kabeltrasse NA2XS(F)2Y 1x240 herstellen;Kabeltrasse NA2XS(F)2Y 1x240 mit Kabelschutzrohr DN110, Sandbettung ≥25 cm, Warnband. Streckenkilometer. Abschnitt 47, Segment 252. Dokumentation gem. DAfStb-Richtlinie, DIN EN 1610, TL SoB‑StB, ZTV Pflaster‑StB. Abrechnung nach m. Nachweis: Prüfzeugnisse.;m;6.04;Kabelbau
01.09.0128;Kabeltrasse NYY-J 4x16 herstellen;Kabeltrasse NYY-J 4x16 mit Betonplatte, Sandbettung ≥15 cm, Warnband. Streckenkilometer. Abschnitt 43, Segment 230. Dokumentation gem. DIN 18300, ZTV Asphalt‑StB. Abrechnung nach m. Nachweis: As‑Built.;m;17.71;Kabelbau
09.07.0136;Kabeltrasse N2XY 4x25 herstellen;Kabeltrasse NYY-J 4x16 mit Kabelschutzrohr DN110, Sandbettung ≥25 cm, Warnband. Markerband. Abschnitt 48, Segment 370. Dokumentation gem. DIN 1045‑2, DIN EN 206. Abrechnung nach m. Nachweis: As‑Built.;m;87.04;Kabelbau
05.08.0144;Kabeltrasse NYY-J 5x10 herstellen;Kabeltrasse NYY-J 4x16 mit Sandbettung, Sandbettung ≥20 cm, Warnband. Schachtbeschriftung. Abschnitt 7, Segment 346. Dokumentation gem. DAfStb-Richtlinie, DIN EN 206, ZTV Asphalt‑StB. Abrechnung nach m. Nachweis: Materialzertifikate.;m;24.2;Kabelbau
01.04.0152;Kabeltrasse NA2XS(F)2Y 1x240 herstellen;Kabeltrasse NYY-J 3x50 mit Sandbettung, Sandbettung ≥15 cm, Warnband. Streckenkilometer. Abschnitt 5, Segment 357. Dokumentation gem. DIN 1045‑2, TL SoB‑StB, ZTV Pflaster‑StB. Abrechnung nach m. Nachweis: Prüfzeugnisse.;m;33.34;Kabelbau
09.12.0160;Kabeltrasse NA2XS(F)2Y 1x240 herstellen;Kabeltrasse NYY-J 5x10 mit Kabelschutzrohr DN110, Sandbettung ≥20 cm, Warnband. Streckenkilometer. Abschnitt 24, Segment 484. Dokumentation gem. DIN 18300, DIN EN 1610, TL SoB‑StB, ZTV Asphalt‑StB. Abrechnung nach m. Nachweis: Materialzertifikate.;m;51.42;Kabelbau
05.08.0168;Kabeltrasse NYY-J 3x50 herstellen;Kabeltrasse NA2XS(F)2Y 1x240 mit Warnband, Sandbettung ≥20 cm, Warnband. Streckenkilometer. Abschnitt 34, Segment 59. Dokumentation gem. DIN 1998, TL SoB‑StB, ZTV Pflaster‑StB. Abrechnung nach m. Nachweis: Materialzertifikate.;m;44.09;Kabelbau
01.09.0176;Kabeltrasse NA2XS(F)2Y 1x240 herstellen;Kabeltrasse H07RN-F 5G16 mit Kabelschutzrohr DN110, Sandbettung ≥10 cm, Warnband. Streckenkilometer. Abschnitt 9, Segment 451. Dokumentation gem. DIN 4124, ZTV Asphalt‑StB. Abrechnung nach m. Nachweis: Messprotokoll.;m;11.18;Kabelbau
09.12.0184;Kabeltrasse N2XY 4x25 herstellen;Kabeltrasse NYY-J 3x50 mit Kabelschutzrohr DN110, Sandbettung ≥20 cm, Warnband. Markerband. Abschnitt 22, Segment 378. Dokumentation gem. DAfStb-Richtlinie, DIN 1998, DIN EN 206. Abrechnung nach m. Nachweis: Prüfzeugnisse.;m;68.78;Kabelbau
05.06.0192;Kabeltrasse N2XY 4x25 herstellen;Kabeltrasse NYY-J 5x10 mit Doppelrohr DN125, Sandbettung ≥20 cm, Warnband. Markerband. Abschnitt 20, Segment 343. Dokumentation gem. DIN 18300, DIN EN 1610, ZTV Pflaster‑StB. Abrechnung nach m. Nachweis: Materialzertifikate.;m;50.76;Kabelbau
01.11.0200;Kabeltrasse H07RN-F 5G16 herstellen;Kabeltrasse NA2XS(F)2Y 1x240 mit Kabelschutzrohr DN110, Sandbettung ≥10 cm, Warnband. Streckenkilometer. Abschnitt 21, Segment 43. Dokumentation gem. DIN 18300, DIN EN 1610, ZTV Asphalt‑StB. Abrechnung nach m. Nachweis: Messprotokoll.;m;88.55;Kabelbau
09.03.0208;Kabeltrasse NYY-J 5x10 herstellen;Kabeltrasse N2XY 4x25 mit Betonplatte, Sandbettung ≥25 cm, Warnband. Streckenkilometer. Abschnitt 22, Segment 389. Dokumentation gem. DIN 18300, DIN EN 206. Abrechnung nach m. Nachweis: Prüfzeugnisse.;m;8.65;Kabelbau
05.02.0216;Kabeltrasse NYY-J 5x10 herstellen;Kabeltrasse NA2XS(F)2Y 1x240 mit Betonplatte, Sandbettung ≥20 cm, Warnband. Schachtbeschriftung. Abschnitt 12, Segment 429. Dokumentation gem. DIN 18300, DIN EN 1610, DIN EN 206, TL SoB‑StB. Abrechnung nach m. Nachweis: Messprotokoll.;m;70.33;Kabelbau
01.05.0224;Kabeltrasse NYY-J 3x50 herstellen;Kabeltrasse NA2XS(F)2Y 1x240 mit Warnband, Sandbettung ≥15 cm, Warnband. Streckenkilometer. Abschnitt 8, Segment 265. Dokumentation gem. DIN 1998, DIN 4124, ZTV Asphalt‑StB, ZTV Pflaster‑StB. Abrechnung nach m. Nachweis: Messprotokoll.;m;5.9;Kabelbau
09.04.0232;Kabeltrasse NYY-J 5x10 herstellen;Kabeltrasse NYY-J 3x50 mit Kabelschutzrohr DN110, Sandbettung ≥25 cm, Warnband. Streckenkilometer. Abschnitt 7, Segment 319. Dokumentation gem. DIN EN 1610, ZTV Asphalt‑StB. Abrechnung nach m. Nachweis: Fotoprotokoll.;m;13.91;Kabelbau
05.05.0240;Kabeltrasse NYY-J 4x16 herstellen;Kabeltrasse N2XY 4x25 mit Sandbettung, Sandbettung ≥25 cm, Warnband. Markerband. Abschnitt 13, Segment 79. Dokumentation gem. DAfStb-Richtlinie, DIN 4124. Abrechnung nach m. Nachweis: Prüfzeugnisse.;m;58.45;Kabelbau
01.06.0248;Kabeltrasse NYY-J 4x16 herstellen;Kabeltrasse NA2XS(F)2Y 1x240 mit Sandbettung, Sandbettung ≥25 cm, Warnband. Streckenkilometer. Abschnitt 13, Segment 447. Dokumentation gem. DAfStb-Richtlinie, DIN 1998, DIN 4124, DIN EN 206. Abrechnung nach m. Nachweis: Prüfzeugnisse.;m;33.91;Kabelbau
09.11.0256;Kabeltrasse H07RN-F 5G16 herstellen;Kabeltrasse NYY-J 5x10 mit Warnband, Sandbettung ≥20 cm, Warnband. Streckenkilometer. Abschnitt 28, Segment 132. Dokumentation gem. DIN 4124, ZTV Asphalt‑StB, ZTV Pflaster‑StB. Abrechnung nach m. Nachweis: Prüfzeugnisse.;m;84.1;Kabelbau
05.08.0264;Kabeltrasse H07RN-F 5G16 herstellen;Kabeltrasse N2XY 4x25 mit Betonplatte, Sandbettung ≥20 cm, Warnband. Streckenkilometer. Abschnitt 24, Segment 457. Dokumentation gem. DIN 1045‑2, DIN 18300, ZTV Asphalt‑StB. Abrechnung nach m. Nachweis: As‑Built.;m;55.96;Kabelbau
01.02.0272;Kabeltrasse NYY-J 3x50 herstellen;Kabeltrasse H07RN-F 5G16 mit Kabelschutzrohr DN110, Sandbettung ≥25 cm, Warnband. Streckenkilometer. Abschnitt 12, Segment 486. Dokumentation gem. DIN 4124, DIN EN 206. Abrechnung nach m. Nachweis: Fotoprotokoll.;m;52.06;Kabelbau
09.11.0280;Kabeltrasse NYY-J 3x50 herstellen;Kabeltrasse NYY-J 3x50 mit Warnband, Sandbettung ≥20 cm, Warnband. Schachtbeschriftung. Abschnitt 5, Segment 32. Dokumentation gem. DIN 1998, ZTV Pflaster‑StB. Abrechnung nach m. Nachweis: As‑Built.;m;37.9;Kabelbau
05.03.0288;Kabeltrasse NYY-J 4x16 herstellen;Kabeltrasse H07RN-F 5G16 mit Kabelschutzrohr DN110, Sandbettung ≥15 cm, Warnband. Schachtbeschriftung. Abschnitt 2, Segment 347. Dokumentation gem. DIN 1045‑2, DIN EN 206. Abrechnung nach m. Nachweis: Fotoprotokoll.;m;47.4;Kabelbau
01.06.0296;Kabeltrasse H07RN-F 5G16 herstellen;Kabeltrasse NA2XS(F)2Y 1x240 mit Warnband, Sandbettung ≥15 cm, Warnband. Markerband. Abschnitt 13, Segment 399. Dokumentation gem. DIN 1045‑2, DIN 1998, DIN EN 1610. Abrechnung nach m. Nachweis: As‑Built.;m;59.9;Kabelbau
09.03.0304;Kabeltrasse NYY-J 5x10 herstellen;Kabeltrasse NYY-J 4x16 mit Sandbettung, Sandbettung ≥25 cm, Warnband. Schachtbeschriftung. Abschnitt 42, Segment 356. Dokumentation gem. DIN 1045‑2, DIN 18300, DIN EN 1610, ZTV Asphalt‑StB. Abrechnung nach m. Nachweis: Fotoprotokoll.;m;52.1;Kabelbau
05.02.0312;Kabeltrasse NYY-J 4x16 herstellen;Kabeltrasse NYY-J 5x10 mit Sandbettung, Sandbettung ≥20 cm, Warnband. Schachtbeschriftung. Abschnitt 21, Segment 394. Dokumentation gem. DIN 1998, DIN 4124. Abrechnung nach m. Nachweis: Fotoprotokoll.;m;31.66;Kabelbau
01.10.0320;Kabeltrasse N2XY 4x25 herstellen;Kabeltrasse NYY-J 3x50 mit Doppelrohr DN125, Sandbettung ≥20 cm, Warnband. Schachtbeschriftung. Abschnitt 15, Segment 207. Dokumentation gem. DAfStb-Richtlinie, DIN 18300, ZTV Pflaster‑StB. Abrechnung nach m. Nachweis: Messprotokoll.;m;79.43;Kabelbau
09.12.0328;Kabeltrasse NYY-J 3x50 herstellen;Kabeltrasse N2XY 4x25 mit Warnband, Sandbettung ≥20 cm, Warnband. Streckenkilometer. Abschnitt 7, Segment 294. Dokumentation gem. DIN 18300, ZTV Asphalt‑StB. Abrechnung nach m. Nachweis: Messprotokoll.;m;39.69;Kabelbau
05.05.0336;Kabeltrasse N2XY 4x25 herstellen;Kabeltrasse NYY-J 4x16 mit Warnband, Sandbettung ≥25 cm, Warnband. Markerband. Abschnitt 41, Segment 84. Dokumentation gem. DIN 18300, ZTV Asphalt‑StB. Abrechnung nach m. Nachweis: Materialzertifikate.;m;64.03;Kabelbau
01.08.0344;Kabeltrasse NA2XS(F)2Y 1x240 herstellen;Kabeltrasse N2XY 4x25 mit Betonplatte, Sandbettung ≥20 cm, Warnband. Streckenkilometer. Abschnitt 23, Segment 94. Dokumentation gem. DAfStb-Richtlinie, DIN 1045‑2, TL SoB‑StB. Abrechnung nach m. Nachweis: Messprotokoll.;m;83.17;Kabelbau
09.03.0352;Kabeltrasse NYY-J 3x50 herstellen;Kabeltrasse NA2XS(F)2Y 1x240 mit Kabelschutzrohr DN110, Sandbettung ≥10 cm, Warnband. Streckenkilometer. Abschnitt 38, Segment 108. Dokumentation gem. DIN 1998, DIN EN 1610, ZTV Asphalt‑StB. Abrechnung nach m. Nachweis: As‑Built.;m;76.43;Kabelbau
05.07.0360;Kabeltrasse NYY-J 4x16 herstellen;Kabeltrasse NYY-J 3x50 mit Warnband, Sandbettung ≥10 cm, Warnband. Markerband. Abschnitt 23, Segment 413. Dokumentation gem. DIN 1998, ZTV Asphalt‑StB, ZTV Pflaster‑StB. Abrechnung nach m. Nachweis: Messprotokoll.;m;72.49;Kabelbau
01.02.0368;Kabeltrasse NA2XS(F)2Y 1x240 herstellen;Kabeltrasse NYY-J 5x10 mit Kabelschutzrohr DN110, Sandbettung ≥15 cm, Warnband. Streckenkilometer. Abschnitt 25, Segment 107. Dokumentation gem. DIN 18300, DIN 4124, ZTV Asphalt‑StB. Abrechnung nach m. Nachweis: Prüfzeugnisse.;m;82.78;Kabelbau
09.10.0376;Kabeltrasse N2XY 4x25 herstellen;Kabeltrasse NYY-J 3x50 mit Betonplatte, Sandbettung ≥10 cm, Warnband. Streckenkilometer. Abschnitt 47, Segment 178. Dokumentation gem. DAfStb-Richtlinie, DIN EN 1610, DIN EN 206, ZTV Pflaster‑StB. Abrechnung nach m. Nachweis: Materialzertifikate.;m;67.92;Kabelbau
05.11.0384;Kabeltrasse H07RN-F 5G16 herstellen;Kabeltrasse H07RN-F 5G16 mit Warnband, Sandbettung ≥10 cm, Warnband. Streckenkilometer. Abschnitt 33, Segment 350. Dokumentation gem. DAfStb-Richtlinie, ZTV Asphalt‑StB. Abrechnung nach m. Nachweis: Prüfzeugnisse.;m;19.11;Kabelbau
01.06.0392;Kabeltrasse N2XY 4x25 herstellen;Kabeltrasse N2XY 4x25 mit Warnband, Sandbettung ≥20 cm, Warnband. Markerband. Abschnitt 30, Segment 241. Dokumentation gem. DAfStb-Richtlinie, DIN 1998, DIN EN 206. Abrechnung nach m. Nachweis: Messprotokoll.;m;21.14;Kabelbau
09.05.0400;Kabeltrasse N2XY 4x25 herstellen;Kabeltrasse NYY-J 3x50 mit Sandbettung, Sandbettung ≥15 cm, Warnband. Streckenkilometer. Abschnitt 34, Segment 294. Dokumentation gem. DIN 1998, TL SoB‑StB. Abrechnung nach m. Nachweis: Materialzertifikate.;m;78.19;Kabelbau
05.04.0408;Kabeltrasse NYY-J 5x10 herstellen;Kabeltrasse H07RN-F 5G16 mit Sandbettung, Sandbettung ≥15 cm, Warnband. Streckenkilometer. Abschnitt 12, Segment 291. Dokumentation gem. DAfStb-Richtlinie, DIN 1045‑2. Abrechnung nach m. Nachweis: Fotoprotokoll.;m;55.12;Kabelbau
01.11.0416;Kabeltrasse NYY-J 3x50 herstellen;Kabeltrasse NA2XS(F)2Y 1x240 mit Kabelschutzrohr DN110, Sandbettung ≥25 cm, Warnband. Streckenkilometer. Abschnitt 15, Segment 86. Dokumentation gem. DAfStb-Richtlinie, ZTV Asphalt‑StB. Abrechnung nach m. Nachweis: As‑Built.;m;46.08;Kabelbau
09.01.0424;Kabeltrasse NYY-J 3x50 herstellen;Kabeltrasse NYY-J 3x50 mit Sandbettung, Sandbettung ≥20 cm, Warnband. Markerband. Abschnitt 13, Segment 99. Dokumentation gem. DAfStb-Richtlinie, DIN 1045‑2, DIN EN 206. Abrechnung nach m. Nachweis: Prüfzeugnisse.;m;60.09;Kabelbau
05.05.0432;Kabeltrasse NYY-J 4x16 herstellen;Kabeltrasse H07RN-F 5G16 mit Betonplatte, Sandbettung ≥10 cm, Warnband. Markerband. Abschnitt 44, Segment 71. Dokumentation gem. DIN 18300, DIN 4124, DIN EN 1610, ZTV Pflaster‑StB. Abrechnung nach m. Nachweis: Materialzertifikate.;m;8.19;Kabelbau
01.11.0440;Kabeltrasse NYY-J 4x16 herstellen;Kabeltrasse NYY-J 5x10 mit Kabelschutzrohr DN110, Sandbettung ≥15 cm, Warnband. Markerband. Abschnitt 21, Segment 419. Dokumentation gem. DIN EN 1610, DIN EN 206, TL SoB‑StB. Abrechnung nach m. Nachweis: Fotoprotokoll.;m;32.39;Kabelbau
09.12.0448;Kabeltrasse N2XY 4x25 herstellen;Kabeltrasse NYY-J 3x50 mit Doppelrohr DN125, Sandbettung ≥10 cm, Warnband. Markerband. Abschnitt 32, Segment 137. Dokumentation gem. DIN 1045‑2, ZTV Pflaster‑StB. Abrechnung nach m. Nachweis: Fotoprotokoll.;m;13.23;Kabelbau
05.07.0456;Kabeltrasse NYY-J 4x16 herstellen;Kabeltrasse NYY-J 5x10 mit Kabelschutzrohr DN110, Sandbettung ≥10 cm, Warnband. Streckenkilometer. Abschnitt 6, Segment 232. Dokumentation gem. DIN 18300, DIN EN 206, TL SoB‑StB, ZTV Pflaster‑StB. Abrechnung nach m. Nachweis: Messprotokoll.;m;64.55;Kabelbau
01.12.0464;Kabeltrasse N2XY 4x25 herstellen;Kabeltrasse N2XY 4x25 mit Betonplatte, Sandbettung ≥10 cm, Warnband. Markerband. Abschnitt 22, Segment 327. Dokumentation gem. DIN 1045‑2, ZTV Asphalt‑StB. Abrechnung nach m. Nachweis: Fotoprotokoll.;m;71.57;Kabelbau
09.07.0472;Kabeltrasse NYY-J 4x16 herstellen;Kabeltrasse NA2XS(F)2Y 1x240 mit Kabelschutzrohr DN110, Sandbettung ≥25 cm, Warnband. Schachtbeschriftung. Abschnitt 16, Segment 319. Dokumentation gem. DIN 1045‑2, DIN 18300, DIN 4124, TL SoB‑StB. Abrechnung nach m. Nachweis: Materialzertifikate.;m;57.51;Kabelbau
05.01.0480;Kabeltrasse NYY-J 3x50 herstellen;Kabeltrasse NYY-J 3x50 mit Doppelrohr DN125, Sandbettung ≥15 cm, Warnband. Markerband. Abschnitt 22, Segment 142. Dokumentation gem. DIN 1045‑2, DIN 18300. Abrechnung nach m. Nachweis: Fotoprotokoll.;m;65.41;Kabelbau
01.10.0488;Kabeltrasse NYY-J 4x16 herstellen;Kabeltrasse NYY-J 3x50 mit Betonplatte, Sandbettung ≥15 cm, Warnband. Markerband. Abschnitt 13, Segment 436. Dokumentation gem. DIN 4124, DIN EN 1610, ZTV Asphalt‑StB. Abrechnung nach m. Nachweis: As‑Built.;m;13.42;Kabelbau
09.08.0496;Kabeltrasse H07RN-F 5G16 herstellen;Kabeltrasse NYY-J 3x50 mit Sandbettung, Sandbettung ≥10 cm, Warnband. Markerband. Abschnitt 30, Segment 292. Dokumentation gem. DIN 1998, DIN 4124, DIN EN 1610, ZTV Asphalt‑StB. Abrechnung nach m. Nachweis: Fotoprotokoll.;m;79.15;Kabelbau
05.07.0504;Kabeltrasse NYY-J 4x16 herstellen;Kabeltrasse NA2XS(F)2Y 1x240 mit Doppelrohr DN125, Sandbettung ≥25 cm, Warnband. Schachtbeschriftung. Abschnitt 5, Segment 36. Dokumentation gem. DAfStb-Richtlinie, DIN 1998, DIN 4124, ZTV Asphalt‑StB. Abrechnung nach m. Nachweis: Fotoprotokoll.;m;44.0;Kabelbau
01.03.0512;Kabeltrasse NYY-J 4x16 herstellen;Kabeltrasse H07RN-F 5G16 mit Kabelschutzrohr DN110, Sandbettung ≥10 cm, Warnband. Schachtbeschriftung. Abschnitt 40, Segment 246. Dokumentation gem. DIN 1998, DIN 4124, DIN EN 1610, DIN EN 206. Abrechnung nach m. Nachweis: Messprotokoll.;m;44.13;Kabelbau
09.08.0520;Kabeltrasse NYY-J 4x16 herstellen;Kabeltrasse NYY-J 3x50 mit Kabelschutzrohr DN110, Sandbettung ≥10 cm, Warnband. Streckenkilometer. Abschnitt 16, Segment 388. Dokumentation gem. DAfStb-Richtlinie, DIN 1045‑2. Abrechnung nach m. Nachweis: As‑Built.;m;82.24;Kabelbau
05.01.0528;Kabeltrasse N2XY 4x25 herstellen;Kabeltrasse NYY-J 5x10 mit Warnband, Sandbettung ≥10 cm, Warnband. Schachtbeschriftung. Abschnitt 6, Segment 260. Dokumentation gem. DIN 18300, DIN EN 206, TL SoB‑StB. Abrechnung nach m. Nachweis: Materialzertifikate.;m;6.82;Kabelbau
01.09.0536;Kabeltrasse NA2XS(F)2Y 1x240 herstellen;Kabeltrasse H07RN-F 5G16 mit Betonplatte, Sandbettung ≥10 cm, Warnband. Schachtbeschriftung. Abschnitt 44, Segment 383. Dokumentation gem. DAfStb-Richtlinie, DIN 4124, DIN EN 206. Abrechnung nach m. Nachweis: Messprotokoll.;m;87.54;Kabelbau
09.07.0544;Kabeltrasse NA2XS(F)2Y 1x240 herstellen;Kabeltrasse NYY-J 3x50 mit Doppelrohr DN125, Sandbettung ≥20 cm, Warnband. Streckenkilometer. Abschnitt 50, Segment 324. Dokumentation gem. DIN 1998, DIN EN 1610, ZTV Asphalt‑StB. Abrechnung nach m. Nachweis: As‑Built.;m;20.41;Kabelbau
05.02.0552;Kabeltrasse N2XY 4x25 herstellen;Kabeltrasse NA2XS(F)2Y 1x240 mit Betonplatte, Sandbettung ≥20 cm, Warnband. Markerband. Abschnitt 3, Segment 89. Dokumentation gem. DIN 1998, DIN EN 1610, TL SoB‑StB. Abrechnung nach m. Nachweis: Prüfzeugnisse.;m;32.66;Kabelbau
01.02.0560;Kabeltrasse H07RN-F 5G16 herstellen;Kabeltrasse NYY-J 3x50 mit Betonplatte, Sandbettung ≥10 cm, Warnband. Schachtbeschriftung. Abschnitt 2, Segment 19. Dokumentation gem. DAfStb-Richtlinie, DIN 1045‑2, DIN EN 1610. Abrechnung nach m. Nachweis: As‑Built.;m;40.25;Kabelbau
09.08.0568;Kabeltrasse NYY-J 4x16 herstellen;Kabeltrasse H07RN-F 5G16 mit Doppelrohr DN125, Sandbettung ≥25 cm, Warnband. Streckenkilometer. Abschnitt 17, Segment 273. Dokumentation gem. DIN 1998, ZTV Pflaster‑StB. Abrechnung nach m. Nachweis: Prüfzeugnisse.;m;79.33;Kabelbau
05.12.0576;Kabeltrasse N2XY 4x25 herstellen;Kabeltrasse NYY-J 3x50 mit Warnband, Sandbettung ≥25 cm, Warnband. Streckenkilometer. Abschnitt 26, Segment 323. Dokumentation gem. DAfStb-Richtlinie, DIN 4124, ZTV Asphalt‑StB. Abrechnung nach m. Nachweis: As‑Built.;m;72.54;Kabelbau
01.12.0584;Kabeltrasse NYY-J 4x16 herstellen;Kabeltrasse N2XY 4x25 mit Warnband, Sandbettung ≥10 cm, Warnband. Schachtbeschriftung. Abschnitt 12, Segment 334. Dokumentation gem. DIN 1045‑2, DIN 18300, ZTV Asphalt‑StB, ZTV Pflaster‑StB. Abrechnung nach m. Nachweis: As‑Built.;m;87.87;Kabelbau
09.03.0592;Kabeltrasse NYY-J 4x16 herstellen;Kabeltrasse N2XY 4x25 mit Kabelschutzrohr DN110, Sandbettung ≥15 cm, Warnband. Markerband. Abschnitt 50, Segment 433. Dokumentation gem. DIN 4124, DIN EN 206, TL SoB‑StB. Abrechnung nach m. Nachweis: Prüfzeugnisse.;m;11.58;Kabelbau
05.04.0600;Kabeltrasse NYY-J 3x50 herstellen;Kabeltrasse NA2XS(F)2Y 1x240 mit Warnband, Sandbettung ≥10 cm, Warnband. Schachtbeschriftung. Abschnitt 36, Segment 258. Dokumentation gem. DIN 1045‑2, DIN 4124, ZTV Asphalt‑StB, ZTV Pflaster‑StB. Abrechnung nach m. Nachweis: Materialzertifikate.;m;79.24;Kabelbau
01.08.0608;Kabeltrasse NYY-J 3x50 herstellen;Kabeltrasse N2XY 4x25 mit Warnband, Sandbettung ≥20 cm, Warnband. Markerband. Abschnitt 17, Segment 119. Dokumentation gem. DIN 1045‑2, DIN EN 1610, DIN EN 206, ZTV Asphalt‑StB. Abrechnung nach m. Nachweis: Messprotokoll.;m;32.3;Kabelbau
09.05.0616;Kabeltrasse NYY-J 5x10 herstellen;Kabeltrasse NYY-J 4x16 mit Warnband, Sandbettung ≥20 cm, Warnband. Markerband. Abschnitt 22, Segment 482. Dokumentation gem. DIN 18300, DIN EN 1610, TL SoB‑StB, ZTV Asphalt‑StB. Abrechnung nach m. Nachweis: Prüfzeugnisse.;m;23.08;Kabelbau
05.05.0624;Kabeltrasse NA2XS(F)2Y 1x240 herstellen;Kabeltrasse NA2XS(F)2Y 1x240 mit Warnband, Sandbettung ≥10 cm, Warnband. Schachtbeschriftung. Abschnitt 15, Segment 484. Dokumentation gem. DIN 1998, DIN EN 206. Abrechnung nach m. Nachweis: Messprotokoll.;m;45.22;Kabelbau
01.09.0632;Kabeltrasse H07RN-F 5G16 herstellen;Kabeltrasse NYY-J 3x50 mit Betonplatte, Sandbettung ≥15 cm, Warnband. Markerband. Abschnitt 10, Segment 10. Dokumentation gem. DAfStb-Richtlinie, DIN 1045‑2, ZTV Pflaster‑StB. Abrechnung nach m. Nachweis: Messprotokoll.;m;18.77;Kabelbau
09.04.0640;Kabeltrasse NYY-J 4x16 herstellen;Kabeltrasse H07RN-F 5G16 mit Warnband, Sandbettung ≥20 cm, Warnband. Streckenkilometer. Abschnitt 46, Segment 57. Dokumentation gem. DIN 1998, DIN EN 1610. Abrechnung nach m. Nachweis: Prüfzeugnisse.;m;72.61;Kabelbau
05.10.0648;Kabeltrasse NA2XS(F)2Y 1x240 herstellen;Kabeltrasse NA2XS(F)2Y 1x240 mit Sandbettung, Sandbettung ≥15 cm, Warnband. Markerband. Abschnitt 44, Segment 315. Dokumentation gem. DIN 1045‑2, TL SoB‑StB, ZTV Asphalt‑StB, ZTV Pflaster‑StB. Abrechnung nach m. Nachweis: Fotoprotokoll.;m;40.65;Kabelbau
01.02.0656;Kabeltrasse H07RN-F 5G16 herstellen;Kabeltrasse H07RN-F 5G16 mit Betonplatte, Sandbettung ≥10 cm, Warnband. Markerband. Abschnitt 20, Segment 470. Dokumentation gem. DIN 1045‑2, DIN 18300, DIN 4124, DIN EN 206. Abrechnung nach m. Nachweis: Messprotokoll.;m;63.66;Kabelbau
09.06.0664;Kabeltrasse H07RN-F 5G16 herstellen;Kabeltrasse NYY-J 5x10 mit Sandbettung, Sandbettung ≥20 cm, Warnband. Markerband. Abschnitt 44, Segment 212. Dokumentation gem. DIN 1045‑2, DIN 1998. Abrechnung nach m. Nachweis: Messprotokoll.;m;32.71;Kabelbau
05.08.0672;Kabeltrasse N2XY 4x25 herstellen;Kabeltrasse NYY-J 4x16 mit Doppelrohr DN125, Sandbettung ≥25 cm, Warnband. Schachtbeschriftung. Abschnitt 35, Segment 279. Dokumentation gem. DAfStb-Richtlinie, DIN EN 1610, TL SoB‑StB, ZTV Asphalt‑StB. Abrechnung nach m. Nachweis: As‑Built.;m;54.19;Kabelbau
01.02.0680;Kabeltrasse H07RN-F 5G16 herstellen;Kabeltrasse N2XY 4x25 mit Betonplatte, Sandbettung ≥10 cm, Warnband. Streckenkilometer. Abschnitt 37, Segment 202. Dokumentation gem. DIN 1998, DIN EN 1610, TL SoB‑StB. Abrechnung nach m. Nachweis: Prüfzeugnisse.;m;50.72;Kabelbau
09.03.0688;Kabeltrasse N2XY 4x25 herstellen;Kabeltrasse NYY-J 5x10 mit Sandbettung, Sandbettung ≥20 cm, Warnband. Streckenkilometer. Abschnitt 9, Segment 30. Dokumentation gem. DIN 1998, TL SoB‑StB, ZTV Asphalt‑StB, ZTV Pflaster‑StB. Abrechnung nach m. Nachweis: Fotoprotokoll.;m;9.61;Kabelbau
05.09.0696;Kabeltrasse N2XY 4x25 herstellen;Kabeltrasse NA2XS(F)2Y 1x240 mit Doppelrohr DN125, Sandbettung ≥25 cm, Warnband. Markerband. Abschnitt 29, Segment 48. Dokumentation gem. DAfStb-Richtlinie, DIN 4124, DIN EN 1610, TL SoB‑StB. Abrechnung nach m. Nachweis: Fotoprotokoll.;m;24.28;Kabelbau
01.12.0704;Kabeltrasse NA2XS(F)2Y 1x240 herstellen;Kabeltrasse NYY-J 4x16 mit Sandbettung, Sandbettung ≥15 cm, Warnband. Markerband. Abschnitt 48, Segment 14. Dokumentation gem. DAfStb-Richtlinie, DIN 18300, DIN 4124, DIN EN 1610. Abrechnung nach m. Nachweis: As‑Built.;m;85.56;Kabelbau
09.01.0712;Kabeltrasse NYY-J 4x16 herstellen;Kabeltrasse NA2XS(F)2Y 1x240 mit Warnband, Sandbettung ≥25 cm, Warnband. Schachtbeschriftung. Abschnitt 1, Segment 450. Dokumentation gem. DIN 1045‑2, DIN 18300, DIN 1998, DIN EN 1610. Abrechnung nach m. Nachweis: Prüfzeugnisse.;m;60.77;Kabelbau
05.09.0720;Kabeltrasse H07RN-F 5G16 herstellen;Kabeltrasse NA2XS(F)2Y 1x240 mit Doppelrohr DN125, Sandbettung ≥25 cm, Warnband. Streckenkilometer. Abschnitt 9, Segment 113. Dokumentation gem. ZTV Asphalt‑StB, ZTV Pflaster‑StB. Abrechnung nach m. Nachweis: Materialzertifikate.;m;83.26;Kabelbau
01.05.0728;Kabeltrasse NYY-J 5x10 herstellen;Kabeltrasse NA2XS(F)2Y 1x240 mit Betonplatte, Sandbettung ≥25 cm, Warnband. Streckenkilometer. Abschnitt 44, Segment 80. Dokumentation gem. DIN 18300, DIN EN 206. Abrechnung nach m. Nachweis: As‑Built.;m;12.27;Kabelbau
